"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-17",,,"0.06",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-18",,,"0.73",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-19",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-20",,,"0.06",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-21",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-22",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-23",,,"0.10",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-26",,,"0.27",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-02-28",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-01",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-03",,,"1.15",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-05",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-06",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-07",,,"0.17","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-08",,,"1.29",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-09",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-10",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-11",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-13",,,"0.22",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-14",,,"0.28",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-15",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-17",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-18",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-19",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-20",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-21",,,"0.04",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-22",,,"2.00","11.9","12.0",,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-23",,,"0.11",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-26",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-28",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-29",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-30",,,"0.03",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-03-31",,,"0.05",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-01",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-02",,,"0.14","2.1","2.0",,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-03",,,"0.29",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-04",,,"0.19",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-05",,,"0.08",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-06",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-07",,,"0.09",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-08",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-09",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-10",,,"0.04",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-11",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-12",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-13",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-14",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-15",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-16",,,"1.20",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-17",,,"0.97",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-18",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-19",,,"0.04",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-20",,,"0.09",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-21",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-23",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-25",,,"0.19",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-26",,,"0.06",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-28",,,"0.30",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-29",,,"0.12",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-04-30",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-01",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-07",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-08",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-09",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-10",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-11",,,"0.16",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-12",,,"0.10",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-13",,,"0.13",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-14",,,"0.09",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-15",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-16",,,"0.32",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-17",,,"1.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-18",,,"0.13",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-19",,,"0.19",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-20",,,"0.85",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-21",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-22",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-23",,,"0.24",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-24",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-26",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-27",,,"0.23",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-28",,,"0.53",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-29",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-30",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-05-31",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-01",,,"0.10",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-02",,,"0.30",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-03",,,"0.11",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-04",,,"0.65",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-05",,,"0.03",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-06",,,"0.03",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-07",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-12",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-13",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-14",,,"0.06",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-15",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-16",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-17",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-18",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-19",,,"0.03",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-20",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-21",,,"0.63",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-22",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-26",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-28",,,"0.21",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-29",,,"0.11",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-06-30",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-01",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-02",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-03",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-09",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-10",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-11",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-12",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-18",,,"2.07",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-19",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-20",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-21",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-22",,,"0.54",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-23",,,"0.34",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-24",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-07-31",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-01",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-02",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-03",,,"0.04",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-04",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-05",,,"0.48",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-06",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-07",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-08",,,"1.93",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-09",,,"0.52",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-10",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-11",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-12",,,"1.26",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-13",,,"0.34",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-14",,,"0.14",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-15",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-16",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-17",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-18",,,"0.11",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-19",,,"0.19",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-20",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-21",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-22",,,"0.58",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-23",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-26",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-27",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-28",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-29",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-08-30",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-03",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-06",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-07",,,"1.25",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-08",,,"0.04",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-09",,,"0.08",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-10",,,"0.83",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-11",,,"1.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-12",,,"0.05",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-13",,,"0.05",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-14",,,"0.04",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-15",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-16",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-17",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-18",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-19",,,"1.37",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-20",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-21",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-09-22",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-02",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-03",,,"0.50",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-04",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-07",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-08",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-09",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-10",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-11",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-12",,,"2.75",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-13",,,"0.06",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-14",,,"0.06",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-15",,,"0.10",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-17",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-18",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-19",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-20",,,"0.11","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-21",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-22",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-23",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-24",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-25",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-26",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-30",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-10-31",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-01",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-02",,,"0.03",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-03",,,"0.49",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-04",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-05",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-06",,,"0.30",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-07",,,"0.51",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-11",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-12",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-13",,,"1.25",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-14",,,"0.16",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-15",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-16",,,"1.18",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-19",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-20",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-21",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-22",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-23",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-24",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-25",,,"1.20",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-26",,,"0.02",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-27",,,"1.44",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-28",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-29",,,"0.00",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-11-30",,,"0.01",,,,,,,,,,,,,,,,
"US1NYSF0089","40.6689","-73.4183","3.7","2018-12-01",,,"0.02",,,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-01",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-02",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-03",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-04",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-05",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-06",,,"0.30",,,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-07",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-08",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-10",,,"0.40","2.5","2.5",,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-12",,,"0.00","0.0",,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-13",,,"0.00",,,,,,,,,,,,,,,,
"US1NYNS0034","40.6668","-73.5054","4.3","2017-12-14",,,"0.09","1.5","1.5",,,,,,,,,,,,,,
